Roza2019_VCF_ID,yi_may,yi_jun,yi_jul,yi_aug,yi_sep,yi_hrv,yi_2020,yi_2021,yi_2022,yi_2023,yi_year,PC1,PC2,PC3
238_S215_R1_001,0.622511100130418,0.505611389179666,0.502092227175335,0.471380799826203,0.391847771395127,0.49774523773897,0.532771957948363,0.401107063851374,0.58348938258048,0.489015409995212,0.504418464122183,28.0993133976931,52.5258171890575,-35.0095376728626
239_S133_R1_001,0.604791954248707,0.461299702454618,0.466704386542915,0.439454377783347,0.381193760431881,0.468210611731404,0.527757242956263,0.362518895620644,0.557898530067149,0.436204049503038,0.47582916120591,10.73394728858,45.5531676664794,-0.763623828588871
240_S145_R1_001,0.616263083383801,0.530257509910996,0.48523860163776,0.475072303273205,0.436123688516974,0.506635220832787,0.520995405024195,0.412326998529754,0.68696950812714,0.426235981177965,0.514518390383374,12.9440544488542,50.1225475029987,-11.5483345063999
241_S157_R1_001,0.672762631637086,0.531200219553116,0.541147683971655,0.535549489018419,0.389573987732949,0.534366634904604,0.598625803222477,0.42817795893491,0.565878636872393,0.555266517501593,0.539424189489966,14.8622633814585,41.7087293866193,-2.27751283608561
242_S168_R1_001,0.761245489584615,0.648712629740034,0.592314780645578,0.550603938361173,0.444085212647764,0.599028750093572,0.649152859258102,0.451837711554613,0.708952390680638,0.610438771224538,0.60472054227687,20.5427769165047,14.8573487352488,56.1800627234213
243_S180_R1_001,0.777347376177847,0.570082900869877,0.581945563934078,0.520685882111791,0.40428929667474,0.568653744790042,0.604213222350023,0.469492505518993,0.629744024015927,0.587065667702986,0.575477477163087,2.55085598249,-23.0096280410366,-14.1731466901267
244_S192_R1_001,0.845751553560823,0.67716504286608,0.702546191699285,0.592260630758232,0.512128507891252,0.664529313647256,0.725294915911254,0.524644044971188,0.777908914851673,0.650049295457926,0.670580790969923,10.6915036336652,4.70303850383097,-27.2952670053284
245_S204_R1_001,0.759258212166716,0.559672993590485,0.55748097978629,0.513070203867164,0.418335518483348,0.558537661162554,0.603643506762346,0.459501084426859,0.611414815664176,0.573073920580804,0.566576835977816,7.99979119290161,-24.7111671820909,32.8611708161158
247_S216_R1_001,0.7477771501474,0.613482063828984,0.640830007521928,0.562085519499938,0.457236137698778,0.604479457052331,0.663232138388543,0.500024622563626,0.653458824281868,0.612627781263402,0.61078879706898,28.254625422383,41.4634236234661,-33.5260231773678
248_S134_R1_001,0.782609202129359,0.589907260719189,0.565117214829638,0.546112829253052,0.421463451123094,0.578709287720272,0.630326007075879,0.482453325006127,0.618440384533488,0.594777245105225,0.587423048724767,27.8234650674558,39.5264240164474,-29.1608741966748
249_S146_R1_001,0.769981413217316,0.594265869855078,0.608154189672867,0.583147169211304,0.453351830137971,0.600681591390158,0.624915668927612,0.514027115138397,0.688826896591424,0.59056178458178,0.60687565892693,-44.9631637746699,37.1133993681461,5.82574060674804
250_S158_R1_001,0.791932362775761,0.580895818642153,0.626996339875881,0.5731259632448,0.419560057407872,0.597697208200124,0.632865762493742,0.495655373127763,0.664180964361975,0.614805053011704,0.604723574985594,10.7360472193095,-2.17143627018797,12.9038147786228
251_S169_R1_001,0.738483939382347,0.62496342141649,0.558486795347095,0.55296930376802,0.442365395427505,0.582679227030887,0.647476130496241,0.457811731820942,0.688864742944577,0.551581950797938,0.59316521776332,21.8326828897439,7.30047353549497,47.8872399444595
252_S181_R1_001,0.839567936589629,0.611483580170401,0.626746556415662,0.586180445953489,0.44736725172753,0.619913771950539,0.693899695939716,0.498464749522196,0.67053720908563,0.628619207864399,0.631966515126834,-62.1867303087534,27.284986657915,10.4143523148053
253_S193_R1_001,0.608237902166706,0.500433111265559,0.498439634315233,0.499808788160189,0.358410343059881,0.494148381702426,0.560727655574296,0.373604942358327,0.542006850699873,0.51374511954527,0.496884994760426,21.9137514083535,19.1576573039201,-4.13081239094153
255_S205_R1_001,0.63688760066371,0.48598666494913,0.449572483462523,0.441234776795895,0.342048520211776,0.469110225747592,0.504086313734258,0.388189091234475,0.497537551596661,0.498114208056586,0.473278935337637,14.5532165922651,6.21027879199563,-10.1865273639034
257_S217_R1_001,0.813715231296418,0.615948978008948,0.600588675335273,0.54268180369327,0.453187614968584,0.602088131496944,0.667170072729363,0.483138115249849,0.658487800386837,0.613023556375393,0.613975406962099,-42.0863557943946,12.861050736469,3.96381326302114
258_S103_R1_001,0.757699403512342,0.597921990934869,0.625713428163268,0.571944119801876,0.436088568737623,0.597982337352775,0.635637079717562,0.500979822401434,0.66872893227201,0.601420458166731,0.603357466683558,18.2460826932069,-9.6140555777394,46.6915036032264
263_S159_R1_001,0.623938155483685,0.503091028998887,0.494522401353095,0.495010357330419,0.386650085730525,0.500125548576236,0.564257669577291,0.392515936105616,0.528047311588456,0.526550649900969,0.505295254881184,29.7082420980688,2.58229762901336,4.49417707920195
