gen,ST0_aug_20,ST0_aug_21,ST0_aug_22,ST0_jul_20,ST0_jul_21,ST0_jul_22,ST0_jun_20,ST0_jun_21,ST0_jun_22,ST0_may_20,ST0_may_21,ST0_sep_20,ST0_sep_21,ST0_sep_22,ST0_total_20,ST0_total_21,ST0_total_22,ST1_aug_20,ST1_aug_21,ST1_aug_22,ST1_jul_20,ST1_jul_21,ST1_jul_22,ST1_jun_20,ST1_jun_21,ST1_jun_22,ST1_may_20,ST1_may_21,ST1_sep_20,ST1_sep_21,ST1_sep_22,ST2_may,ST2_jun,ST2_jul,ST2_aug,ST2_sep,ST3_20,ST3_21,ST3_22,ST4_Yi
124,36.1940539452504,35.330073528262,25.3923475526789,46.162234704495,23.4845603320895,48.0618212867477,74.1842179945649,14.9044070013262,68.0958056188034,62.011786127063,35.9556872361232,11.7779600152677,8.56136517941782,40.8476036485722,228.840023121329,115.930912269724,186.288783960987,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,53.618875422465,50.0427678387245,40.0468797395146,30.4047502849949,21.0725838848965,46.191987470863,24.2091714815317,44.983225331837,37.9956211492373
125,38.5804341829327,24.7477480072496,20.8433495986278,61.9109328196382,19.1519304854306,35.692950152297,49.4677739823091,16.0794769989472,40.7636780418468,56.574408861683,29.0285431432838,10.5157158745548,5.83797628289403,40.0363086653567,211.684322369519,92.3030013446667,136.915874671599,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,51.0740405653002,47.0784291300422,37.1063364907881,27.5373172698041,18.3855902709915,43.6897472153593,21.7832293281119,41.2765544745305,35.1765071868198
126,45.6183963468944,26.633305187222,30.6780535489412,47.1125257448527,31.108787155679,43.6003440387101,57.6759780026268,19.7022342185099,64.5971737859452,78.0566159353394,54.085644797132,13.4260657761331,9.24001661072547,52.0172402915326,241.815161835275,141.856328572523,190.591322515309,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,56.5680189067146,53.298779080969,43.177961333172,33.3931673470227,24.0149368098981,48.9032069616149,26.8955281646273,48.949223973851,41.0564693947582
128,33.5250420099373,27.7340890800063,22.8760058401259,49.9147566905064,28.1871779766209,35.6365810396454,60.5967100967553,23.6734824482287,48.1006057408073,71.1387161856828,39.421145649345,15.3432278113598,2.66543600144131,25.4467605924507,223.47061730966,123.791647305432,122.184013506733,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,54.2568454127421,50.2500813302317,39.8942606558242,29.8837293033,20.3466648564654,46.8429385271521,24.03970962061,43.8061646310344,37.831278518782
129,32.5110618513088,26.4654682667141,26.6663933941115,39.4407595506428,25.0863356141871,32.3434032008342,43.6385181223611,13.8793955387166,41.4398525311349,52.1962982798604,41.2776162114243,11.5012370563239,4.09425982301826,47.9039209076497,174.597061535231,113.745137160845,142.081947934436,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,51.4695980313251,47.6766053853005,37.7974034960625,28.3487884778872,19.2680851572112,43.8326116350127,22.5064199541401,42.6291714165675,35.8722745437167
130,31.0422472722416,23.4315907697631,18.8059882093627,56.7537823004465,22.3268388987569,29.827501958258,58.8833210076094,13.3150274580399,47.0003537719482,55.9301310029407,32.7523428146974,11.6110950720388,6.42543948620893,35.6990452031625,205.15537154344,102.798567606131,124.029450263834,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,50.7988715616782,46.5806856281657,36.5946413187093,27.0007914257962,17.9253296344582,43.5017082030503,21.3479215341603,40.4134846146729,34.7072919389103
131,24.7956872613309,26.4192906716995,18.051954584718,34.9596662789961,17.5566401268707,31.0383700736193,41.465291427712,17.8570478725259,54.6326460134487,52.1132788815185,34.104001407,11.4598742839308,4.44787230623408,38.9455437449411,157.200027355209,100.79005527807,135.343138776741,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,50.4145029466794,46.3810764078117,36.2453481348821,26.6918825330165,17.6667289559415,42.6337636562929,21.3270132633459,40.4950573475301,34.4131509991653
133,28.0505664498345,23.8974501512524,18.704058092402,51.8464734216446,29.1560322525931,36.8268225744129,65.0053237430499,13.4973098951916,50.0632420031078,55.2611270635468,34.1399937426389,12.6420921469642,3.77862711476122,39.2764636549465,211.789581289903,108.088772209437,137.202257593346,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,51.707620661257,47.685918561156,37.7234051689676,27.9830018399462,18.8281376491005,44.3959251966797,22.1954035562923,41.7799968037912,35.719759355716
134,35.2225734648855,17.2413278914774,22.5980102070823,47.5378145430639,15.5161395880684,27.3521651563173,54.8377070530063,15.441162039578,65.6057708681073,64.3631931064791,27.7977474805983,9.87120714759351,0.989166285899623,35.9063245819572,209.393259489842,78.1657876631303,142.566658354974,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,49.7945385409593,45.5050869145829,35.2927392590656,25.6529736742462,16.4587129043425,42.2850498082572,20.1912377688456,38.9840443632791,33.4512582384736
135,39.7734652223783,23.5863119561027,25.0017861539583,43.3380436029216,30.29259236882,45.2663351358806,62.0319806082033,19.9366740663763,66.4782918380631,77.197194454819,44.7180949238951,9.60749253523531,10.929860065533,50.1868675838401,228.694756950564,131.924758037441,188.099254090738,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,54.968651863104,51.6564609488578,41.4596858957586,31.5580082358222,22.199341127199,46.8938405934498,25.6085197362778,47.0114976751208,39.3255565963658
138,40.2793425212916,30.0710413785303,19.7004264134754,56.7995811293916,25.3873246638304,37.7568559859119,74.3782400050447,17.5605325349929,62.3538731520297,59.931024552819,45.7228895837682,10.084482508372,6.44164316164739,35.930343722069,245.623164555472,126.084518793375,148.938308125529,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,53.3775116997924,49.5040346043773,39.2582703509347,29.3514848317919,19.8660912171385,45.6352957292693,23.628116186666,43.594401708159,37.192476172308
140,33.5820481989962,38.9512525689653,23.2593675488967,69.6031609567141,36.6626000137175,42.8429152702363,75.2836483720861,25.8565626695685,64.6069933140007,79.2049749783636,45.7139296944917,11.379631066556,5.86678625871572,48.2144338290889,270.205368715295,153.31956267534,165.839426197014,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,57.4543772708929,54.3274629171106,43.9597252108449,33.7283821506418,23.9684577758486,49.4288515526721,27.5891089784227,49.4427590124123,41.6329170503659
141,36.7286063505913,37.4917262095308,25.4837170116634,50.9141760318298,33.8358751264633,53.0721016533787,76.8915369424172,17.2805207996552,61.8952452155432,96.832056582751,49.8969503926585,11.9565323024315,6.88926679045794,53.2443170159468,272.387636282754,142.727934500614,185.487976076645,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,56.9375603979097,53.6335856916996,43.4952288131322,33.5205378563544,23.9592710275087,49.2037016410516,27.0367193131308,49.1247215477481,41.2643564972788
143,31.9412851096073,29.0570773091237,29.9882073072569,44.2780006969312,25.275632940026,39.1723011274905,52.5440529977791,16.3249947144929,49.3122351350549,66.90588196861,44.6406980297821,10.6941695483803,7.83507017470948,48.738819283515,203.123625102289,123.416209053445,166.419670829176,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,53.3552631335859,49.8385909439056,39.8332101847433,30.2410245145758,21.0031971668737,45.493530017097,24.2489115623357,45.1865967000758,37.8184710498191
144,33.370999834264,27.1050320358572,14.8342648317643,61.1036498109839,28.7750415071196,30.2050951793997,61.7311186230183,15.8714578203525,50.3324319177772,45.0923987346932,40.1572324256332,9.68715751464189,5.3993638557706,29.9345261498291,206.279392334298,118.450587303259,116.821168917422,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,51.2254591095747,47.0662416693415,36.954499088954,27.0742155546314,17.7162010751605,43.4797165519288,21.785047570137,40.6401424432707,34.9203135988151
145,38.0520738631827,11.6725045968576,22.2719441017712,32.3634715276402,13.5523981712918,28.6018933925609,51.5517975647842,12.2581283478523,77.1854559238907,65.7859741687007,41.3850965741902,12.3410087778089,2.47484905525068,40.5195905856465,204.394831012358,77.0242324204683,166.916289553318,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,50.2225738591648,45.8444432426187,35.6552700903799,26.1570785258892,17.2044872690379,42.8697610714366,20.4777583244075,39.5728470307216,33.9306417930076
146,40.3248433045958,27.1503803235235,24.1517352957977,60.3257325038886,31.6641868259392,49.1205839789742,70.8014901703799,15.8156526943823,64.1613398168875,56.7123096888211,51.6765721678471,17.0023085703093,6.82827468022909,47.9490086256736,242.294802390512,132.344377617829,177.854785117416,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,55.9797753307841,52.4815961172747,42.537398845741,32.7656233834538,23.5327798196136,48.9960630951646,26.0634305684718,47.6535692104088,40.4222675114155
147,49.0146906744312,29.7199721541879,27.2531126500766,57.8956178567896,27.05575677178,33.4391996896086,58.1465172590947,17.0744707909256,59.4501468595382,72.8358120076788,47.8930454563026,10.2644780632424,10.3052347273393,47.3773142846043,241.345747466091,131.477154859339,164.230669491364,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,54.5995306697949,51.0243614406685,40.9523962638383,31.2852286443855,21.9138252102488,46.9152276213595,25.1143292679545,46.1446778926108,38.9090354297867
149,46.729808794544,31.9743779858056,31.0938022352214,51.588506496627,30.6696872792213,49.5317248776226,65.0762649987087,18.4222079236701,93.1442019041178,51.9638582070775,50.0485029252203,12.1904890674057,8.03331808291181,47.7101519746657,225.264209946202,140.28602105503,223.401986947122,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,55.8591818894259,52.7858285112654,42.741093494601,32.9451973176428,23.4298007583629,48.1429536779095,26.5038466784837,48.5475305606255,40.5302945731763
150,60.3187893958139,36.4779005767214,32.4872253305485,53.3756980988329,34.8331144349073,35.0662377716628,84.3288563379725,24.1684213650493,83.4616573995039,72.6618127473867,63.2553840660135,11.7844802563768,10.3245325600575,57.3311460867486,283.238994020263,168.392234523683,199.876202176404,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,59.35699142716,56.4970361368882,46.1322358310644,36.1891473335232,26.4547755346211,51.4665191745822,29.4533663092316,52.4835349858852,43.895254811615
151,29.6067490104085,45.4679364429556,24.4919997470765,62.1471585466747,10.2307892585936,140.361078296723,70.7602627203843,5.55668228985386,126.975121938988,92.5676785104161,38.420471688409,13.6218972196785,4.99569906373325,38.3079306698988,266.595268598181,104.133933173871,326.383728378695,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,54.5185046452579,51.0845188029206,41.3530165169831,31.5957610567523,22.0972076849688,47.4653653049953,24.6393951632474,46.7261797835442,39.1020372482421
152,52.7969997817134,22.3846593472532,27.754913957895,61.0509963664835,31.7643320533202,35.9687050581187,56.8281106944482,17.9904615902793,47.6470653569908,76.1649811285374,34.8569201521064,15.2821895155822,10.5967127235848,48.8832728371573,259.391232215356,112.258339085004,165.428514623354,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,55.5202602776745,51.9712888401251,42.0892790550343,32.4946562661636,23.3230535122089,48.6840097702386,25.7465917883577,47.1305864457408,40.0482395411389
153,25.7822400896964,23.6206481297435,21.8718082447506,47.0871593915311,25.649145112355,29.862947403738,56.191612969606,12.4154899981115,45.9223610364591,43.1850328190449,31.6482290911933,10.6304877277245,6.00413144956673,37.4875652267601,174.900062380742,104.249826349344,122.007978929971,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,50.1194723145697,46.077782144509,36.1875728030225,26.6436830314031,17.5841795202292,42.5794716386528,21.1269966770844,40.2965638869861,34.2656140804736
155,36.3893934410102,11.9361178136591,19.9586515032287,50.7824498626136,12.5080166170941,31.1672426353183,44.9478371391219,7.93783331663334,61.6318295339514,44.2708540964381,29.0724102613382,6.91337225982293,4.05851235580823,36.3806521161398,179.477100228133,69.6013466839565,135.728458829289,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,47.0672999903716,42.6095864641136,32.6988675190201,23.2811653031968,14.3314558005783,39.466274741566,18.1140884645167,36.249002302764,30.9212732315336
156,41.5964382388488,18.0493569789973,13.2651323319193,55.7850648368518,27.1621122889083,33.4385236543389,84.374782943953,15.43206406766,40.6242029452603,69.8177405623424,41.9514804585682,15.6863087800149,8.24610985897688,26.5241555814819,268.078033396124,113.385144458487,107.813767246307,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,53.4052422910119,48.9235961739082,38.7129722674783,28.8160279669465,19.6146849532313,46.6005864116758,22.8526044717307,41.936593562421,36.7865949047655
157,47.902206408024,21.9132964268373,23.2895695720258,47.3191469606338,23.5981125835513,35.2835668443333,55.3994501501639,16.2624656962772,52.1306381378775,51.1797044993134,37.5494672219723,14.1106531494966,4.04163745054257,32.3271274739069,215.052182336165,104.881058606256,136.203811176034,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,52.2181553920161,48.1264874897948,38.0988832354423,28.4723598983341,19.2176849240196,45.1467130569509,22.4613503810056,42.0355600592556,36.1558969590575
158,53.0733928502295,30.9440289478879,21.4488232801382,39.8475350227818,32.6472561513547,39.8462784213873,63.4668014011709,16.8358586915388,70.7128212960293,72.0056196653501,54.6628197685766,12.2753535035678,8.31034279321091,45.9932076895909,244.649546018338,142.771985227384,176.063714411006,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,55.4425298756268,51.8421598663228,41.7222924332767,31.9192462851853,22.5023979302934,47.8132980499517,25.6966628592215,46.8233861876556,39.631667806892
160,27.1061352089119,28.8604278836541,26.3704939413032,63.3759795500423,25.7311659225397,40.2205498778036,55.1562802273505,14.946003147688,48.601827133238,78.9514103487631,41.6398654413543,14.3558864047561,6.21793759406749,51.6174830526815,241.134288417721,116.230703479668,159.748897594179,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,54.1989776056495,50.5224363801124,40.5874355010075,30.9740579975272,21.8613713398109,46.9549057510531,24.5759966259636,45.6448367453974,38.5881327761909
161,38.206315216605,32.8540246308546,41.5147072616996,76.1650493377939,32.9974632547889,60.6940893773481,67.750019879324,17.5710113466914,72.5388631985703,72.9512344132187,51.6420937466796,14.661240214389,6.70313405551685,57.05352421448,269.286564434625,141.60584973796,226.204892496279,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,58.0788686160603,55.2926016342904,45.4083161521331,35.5826669514776,26.0110600126411,50.7116242565477,28.4197702689446,51.8461747140714,43.0744051059819
163,71.0613924336227,37.449613615321,35.7108864134577,137.679310347796,49.6532243913762,89.4446700874796,119.180599570181,35.5249766691217,115.604831359335,118.376795454677,68.9359964856882,16.3692470316963,6.26039714481331,70.2352455097805,459.737624905698,198.402194194216,307.131016506784,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,69.231471582177,67.5507317010281,56.9241817876996,45.7990963549015,35.1573783102241,61.8452135874513,37.4507175667822,64.5693629636866,53.9112219732795
164,22.366460939518,21.4659136637712,35.2405327173185,45.2490196820255,24.5324021470341,54.5147431335012,38.2740863056541,17.8057257978255,61.0764599447133,76.2682327631571,39.7803322706923,16.0457640713899,5.26155864974456,42.1670490124295,195.843472319368,108.842502347038,186.235281436576,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,54.1030902070218,50.6085163827117,40.6431290081351,30.9661584208685,21.7806834323618,46.6854379405707,24.6101524848517,45.9309225047907,38.5858315818768
166,46.5378797274221,29.0410520720207,29.7946147992766,61.0767585977404,35.7380836284283,49.8472309157719,66.3966867819602,23.4691723171718,75.637009845015,86.0962175725934,56.6958691216627,10.1178469906026,6.17424996208675,50.8534881553068,265.302029652117,149.754554050845,201.409539392113,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,57.6328509456819,54.5574121726194,44.205385777677,33.9927427884604,24.189275993695,49.4386476647801,27.737261994422,50.0551509481772,41.8642965777656
168,47.2097103430619,33.6316002457877,22.9649844693077,57.979838563728,30.5485510385886,55.6365806375717,72.4317241753641,14.753472725961,74.7482616037678,75.5205418858402,53.6585822907773,16.4301283889067,10.4099084131882,44.0353027962966,267.223250715441,144.256801374893,191.820496135895,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,56.9703871078854,53.450042085342,43.4833693368173,33.6926720301746,24.3386355837511,49.9732714133144,26.8561086880495,48.6720077043016,41.3453522374304
169,52.6501991758202,24.3460496573154,29.8470107209291,85.7756718308989,45.9389922466043,83.6358411680627,80.0420748755133,25.8838850032909,119.76199966713,81.4304800218425,72.6950725771283,20.4053915086334,13.9613172394437,43.8223670058154,317.181896034897,184.989831999488,270.881466612873,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,63.8308839770389,61.2976790070587,51.0349437513886,40.4477446389099,30.5860478571029,56.5891957029868,32.9410355096094,57.5274644136193,48.4115009798184
170,40.3513915705977,28.4706612015498,19.8771480490319,56.0255926056007,36.946218552112,43.481313003354,60.8694275647908,13.084436518799,78.7467759072593,63.4912935470131,45.2740206357043,11.6562638973072,5.08192273081303,44.0496043903918,232.432339180753,131.056739476454,182.379708231957,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,53.8622970969129,50.1915603632185,40.2556037140359,30.3625765428022,20.9644354986484,46.2960915985814,24.316556377899,44.9959706668847,38.0747944678529
172,35.0632524640614,15.6159733262025,21.7560288375327,18.2382509275294,14.6999944852116,16.437385734002,40.7764639556307,10.9042518791627,57.7040203537481,41.5311052489908,27.803693333436,10.350244002923,5.5696888812716,30.4536966987543,147.064880290484,71.4343820834144,124.889348078324,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,47.3186931938,42.7829902130706,32.8114795433229,23.5965650094086,14.7795888739847,39.8575595076776,18.423094367348,36.286496982958,31.18208980764
173,35.4108219863005,24.4594932707265,27.9628023232022,47.8709658931668,35.2438725204443,47.1133417221814,53.2696162719758,17.0816639657959,73.1374732979054,67.2320813096568,62.2967540309863,15.5210885330756,6.19811443825577,31.5542113830784,220.676803928323,142.739589121482,175.654024748019,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,55.5160283580957,51.7755568397425,41.6353781539489,31.6287105701276,22.122940301695,47.8685247741257,25.5186266790954,46.3960142616569,39.4657010223381
175,36.4364937347719,25.0996450882695,15.2463993287338,40.7476254318726,25.7665946468347,38.1958415489277,63.1127399785804,19.5918570931549,42.6933771067454,46.2890327393701,23.8419234274592,11.831441010037,5.80904999803701,40.6665189024164,197.384591295107,101.93373286942,138.919839913113,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,51.724449926926,47.9317569892709,37.8771947638223,28.171555445411,19.0403683350836,44.3134311311308,22.4907132934152,42.1227010829713,35.8936804610439
176,32.9906617455726,15.2488209356435,17.1209643623179,47.6458901746674,16.0134217152861,25.9023261700786,54.780074369348,8.46448240898379,43.2912811762423,50.2081955592172,19.9519121652505,10.3894913552806,3.86352425079207,26.8132559510194,192.013877757398,60.2441241833928,110.336082439111,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,47.2905237794359,42.5318741225537,32.6465242315869,23.2362989261988,14.3164629212906,40.2632373577991,17.9238709237149,35.459746689048,30.9124662974115
178,43.985981056176,27.1755853079784,22.1253389122553,45.414949539998,23.0919311980443,41.1380938147484,61.1353262323508,12.5226494992874,68.6040144454135,72.3074688539266,38.8345722321155,12.9540751704729,5.66211009790774,44.7729515012302,238.939398132873,106.472565477076,171.781689872985,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,52.9481019852636,49.0328803943746,39.0667049975404,29.5004887914091,20.3283731250249,45.791595844874,23.24956765652,43.6189320971511,37.1201104211124
183,48.6059089878657,41.3478214331901,36.6822753621606,73.9447903595572,37.0192564149453,57.03416944923,98.1355053852907,30.5924755760611,95.0371171861972,65.3992553923032,53.786719109403,17.8914670640515,13.1509780903353,54.0199316612387,298.219593827969,177.926916353039,238.295289651661,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,62.7936999622168,60.5460722282533,50.2205080566718,40.0888382044154,30.2871229422778,55.4967948166502,32.5876481898969,57.1482022966382,47.7867874442348
184,42.0767596813171,32.0010378714488,36.1116558177628,53.7290790325135,31.324911177605,47.2839437186982,63.5063208811128,17.7130970601166,85.9269653787789,72.0437624458413,42.2868784406572,10.6871229586069,7.68769774897097,62.6463738367538,234.549449759113,129.013453648696,227.004050798538,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,56.1389301473394,53.3090865403329,43.3473650633448,33.658863251593,24.2311432230223,48.3703336288105,26.9898684114137,49.7790560821092,41.1369453235398
186,118.131460786358,33.2372714642023,54.8433097832306,160.642401246865,46.9483244036345,86.7330982432135,112.243510609477,47.5760861863352,170.475729939635,98.259709555459,90.5181204670814,25.6503040568144,17.6463682715198,74.4313786659868,512.216161067175,234.783866550897,379.574005646446,40.5024471463778,27.6669666196798,25.5875613907473,53.283697062616,27.5433828270988,42.1076481567135,64.5362808468781,16.5149685150098,72.0270617928651,64.406455156499,44.7892500115347,13.2423230549691,8.31879704782363,44.3167740570894,77.0278468967322,76.3545168437055,65.6322948792024,54.7174566451919,43.975540448017,70.6199125437424,44.5654877873572,75.0420296465793,62.5782228744154
